size,price,date
W270,144000,2026-02-13
W270,144000,2026-02-13
W275,151000,2026-02-13
W285,143000,2026-02-13
W240,131000,2026-02-13
W230,132000,2026-02-13
W250,128000,2026-02-13
W275,148000,2026-02-13
W275,151000,2026-02-13
W265,144000,2026-02-13
W270,143000,2026-02-13
W255,135000,2026-02-13
W285,145000,2026-02-13
W260,135000,2026-02-13
W250,133000,2026-02-13
W255,135000,2026-02-13
W275,153000,2026-02-13
W235,132000,2026-02-13
W285,145000,2026-02-13
W255,135000,2026-02-13
W265,143000,2026-02-13
W245,132000,2026-02-13
W240,127000,2026-02-13
W240,130000,2026-02-13
W270,144000,2026-02-13
W250,134000,2026-02-13
W285,144000,2026-02-13
W285,143000,2026-02-13
W285,143000,2026-02-13
W265,142000,2026-02-13
W285,139000,2026-02-13
W275,153000,2026-02-13
W285,143000,2026-02-13
W280,170000,2026-02-13
W265,144000,2026-02-13
W245,133000,2026-02-13
W245,133000,2026-02-13
W220,131000,2026-02-13
W275,155000,2026-02-13
W235,131000,2026-02-13
W235,131000,2026-02-13
W245,124000,2026-02-13
W275,148000,2026-02-13
W240,123000,2026-02-13
W240,123000,2026-02-13
W245,133000,2026-02-13
W245,132000,2026-02-13
W230,134000,2026-02-13
W280,169000,2026-02-13
W285,143000,2026-02-13
W275,153000,2026-02-13
W285,143000,2026-02-13
W265,145000,2026-02-13
W275,151000,2026-02-13
W260,135000,2026-02-13
W280,170000,2026-02-13
W250,129000,2026-02-13
W285,143000,2026-02-13
W235,132000,2026-02-13
W265,145000,2026-02-13
W280,169000,2026-02-13
W270,144000,2026-02-13
W260,135000,2026-02-13
W240,130000,2026-02-13
W275,152000,2026-02-13
W275,152000,2026-02-13
W260,135000,2026-02-13
W230,135000,2026-02-14
W260,133000,2026-02-14
W255,134000,2026-02-14
W245,133000,2026-02-14
W260,133000,2026-02-14
W285,144000,2026-02-14
W240,130000,2026-02-14
W275,152000,2026-02-14
W240,124000,2026-02-14
W280,166000,2026-02-14
W265,143000,2026-02-14
W285,143000,2026-02-14
W275,153000,2026-02-14
W270,143000,2026-02-14
W275,153000,2026-02-14
W250,133000,2026-02-14
W275,130000,2026-02-14
W275,130000,2026-02-14
W275,130000,2026-02-14
W275,130000,2026-02-14
W280,140000,2026-02-14
W240,125000,2026-02-14
W265,144000,2026-02-14
W260,135000,2026-02-14
W240,120000,2026-02-14
W280,167000,2026-02-14
W245,121000,2026-02-14
W285,145000,2026-02-14
W240,131000,2026-02-14
W270,144000,2026-02-14
W285,144000,2026-02-14
W245,125000,2026-02-14
W235,120000,2026-02-14
W275,153000,2026-02-14
W280,167000,2026-02-14
W245,120000,2026-02-14
W270,143000,2026-02-14
W230,127000,2026-02-14
W270,143000,2026-02-14
W265,144000,2026-02-14
W260,133000,2026-02-14
W285,140000,2026-02-14
W280,162000,2026-02-14
W235,132000,2026-02-14
W245,125000,2026-02-14
W270,143000,2026-02-14
W285,144000,2026-02-14
W285,144000,2026-02-15
W270,143000,2026-02-15
W240,120000,2026-02-15
W270,143000,2026-02-15
W265,144000,2026-02-16
W275,140000,2026-02-16
W270,143000,2026-02-16
W245,122000,2026-02-16
W265,144000,2026-02-16
W245,132000,2026-02-16
W275,150000,2026-02-16
W240,119000,2026-02-16
W265,144000,2026-02-16
W265,144000,2026-02-16
W280,165000,2026-02-16
W260,135000,2026-02-16
W230,134000,2026-02-16
W275,140000,2026-02-16
W280,165000,2026-02-16
W260,135000,2026-02-16
W235,120000,2026-02-16
W280,166000,2026-02-16
W265,145000,2026-02-16
W260,134000,2026-02-16
W270,143000,2026-02-16
W270,143000,2026-02-16
W285,140000,2026-02-16
W230,127000,2026-02-16
W240,112000,2026-02-16
W245,133000,2026-02-16
W275,152000,2026-02-16
W260,135000,2026-02-16
W265,145000,2026-02-16
W275,151000,2026-02-16
W240,120000,2026-02-16
W265,143000,2026-02-16
W240,118000,2026-02-16
W250,119000,2026-02-16
W270,143000,2026-02-16
W275,130000,2026-02-16
W275,130000,2026-02-16
W275,130000,2026-02-16
W275,130000,2026-02-16
W275,130000,2026-02-16
W275,130000,2026-02-16
W275,130000,2026-02-16
W275,130000,2026-02-16
W275,130000,2026-02-16
W245,133000,2026-02-16
W235,118000,2026-02-16
W275,130000,2026-02-16
W230,124000,2026-02-16
W245,133000,2026-02-16
W255,133000,2026-02-16
W265,143000,2026-02-16
W250,123000,2026-02-16
W270,142000,2026-02-16
W280,165000,2026-02-16
W285,155000,2026-02-16
W245,133000,2026-02-16
W265,143000,2026-02-16
W225,137000,2026-02-16
W275,150000,2026-02-16
W265,143000,2026-02-16
W260,134000,2026-02-16
W280,165000,2026-02-16
W230,127000,2026-02-16
W275,150000,2026-02-16
W285,149000,2026-02-16
W240,130000,2026-02-16
