size,price,date
280,145000,2026-02-13
270,133000,2026-02-13
265,128000,2026-02-13
225,156000,2026-02-13
265,128000,2026-02-13
255,139000,2026-02-13
275,135000,2026-02-13
260,127000,2026-02-13
245,176000,2026-02-13
270,132000,2026-02-13
270,138000,2026-02-14
270,138000,2026-02-14
270,136000,2026-02-14
275,130000,2026-02-14
270,137000,2026-02-14
255,139000,2026-02-14
290,157000,2026-02-14
265,130000,2026-02-14
275,137000,2026-02-14
275,138000,2026-02-14
280,159000,2026-02-14
265,130000,2026-02-14
265,130000,2026-02-14
275,138000,2026-02-14
260,130000,2026-02-14
265,130000,2026-02-14
270,137000,2026-02-14
270,136000,2026-02-14
300,219000,2026-02-14
280,144000,2026-02-14
265,130000,2026-02-14
265,130000,2026-02-14
280,144000,2026-02-14
275,137000,2026-02-14
275,137000,2026-02-14
265,130000,2026-02-14
270,137000,2026-02-14
265,129000,2026-02-14
270,137000,2026-02-14
260,130000,2026-02-14
300,190000,2026-02-14
275,137000,2026-02-14
260,129000,2026-02-14
260,130000,2026-02-14
275,137000,2026-02-14
270,138000,2026-02-14
255,138000,2026-02-14
285,146000,2026-02-14
320,182000,2026-02-14
270,137000,2026-02-14
280,144000,2026-02-14
250,131000,2026-02-14
265,130000,2026-02-14
265,130000,2026-02-14
265,130000,2026-02-14
250,131000,2026-02-14
260,130000,2026-02-14
250,131000,2026-02-14
240,169000,2026-02-14
265,130000,2026-02-14
245,163000,2026-02-14
285,145000,2026-02-14
290,157000,2026-02-14
265,130000,2026-02-14
250,131000,2026-02-14
280,144000,2026-02-14
270,138000,2026-02-14
265,130000,2026-02-14
240,160000,2026-02-14
265,130000,2026-02-14
265,130000,2026-02-14
285,144000,2026-02-14
275,137000,2026-02-14
270,137000,2026-02-14
275,137000,2026-02-14
275,136000,2026-02-14
260,129000,2026-02-14
270,135000,2026-02-14
265,130000,2026-02-14
265,129000,2026-02-14
265,129000,2026-02-14
260,129000,2026-02-14
265,129000,2026-02-14
265,129000,2026-02-14
270,135000,2026-02-14
240,155000,2026-02-14
265,129000,2026-02-14
280,143000,2026-02-14
260,129000,2026-02-14
260,130000,2026-02-14
265,130000,2026-02-14
265,130000,2026-02-14
265,130000,2026-02-14
285,147000,2026-02-14
265,129000,2026-02-14
275,137000,2026-02-14
265,127000,2026-02-14
275,137000,2026-02-14
270,136000,2026-02-14
270,136000,2026-02-14
260,130000,2026-02-14
270,135000,2026-02-14
280,145000,2026-02-14
265,130000,2026-02-14
265,129000,2026-02-14
280,144000,2026-02-14
275,137000,2026-02-14
260,130000,2026-02-14
265,130000,2026-02-14
270,137000,2026-02-14
260,129000,2026-02-14
265,130000,2026-02-14
260,129000,2026-02-14
270,137000,2026-02-14
275,137000,2026-02-14
255,143000,2026-02-14
280,144000,2026-02-14
260,130000,2026-02-14
265,130000,2026-02-14
270,137000,2026-02-14
275,138000,2026-02-14
270,136000,2026-02-14
235,150000,2026-02-14
260,130000,2026-02-14
265,130000,2026-02-14
290,158000,2026-02-14
265,134000,2026-02-14
270,138000,2026-02-14
260,121000,2026-02-14
260,130000,2026-02-14
240,155000,2026-02-14
280,144000,2026-02-14
260,130000,2026-02-14
265,130000,2026-02-14
280,144000,2026-02-14
290,158000,2026-02-14
265,130000,2026-02-14
260,130000,2026-02-14
260,130000,2026-02-15
270,138000,2026-02-15
275,138000,2026-02-15
250,131000,2026-02-15
260,130000,2026-02-15
280,144000,2026-02-15
265,130000,2026-02-15
275,138000,2026-02-15
260,130000,2026-02-15
265,130000,2026-02-15
270,138000,2026-02-15
275,137000,2026-02-16
280,143000,2026-02-16
270,138000,2026-02-16
270,138000,2026-02-16
265,130000,2026-02-16
265,130000,2026-02-16
265,130000,2026-02-16
275,138000,2026-02-16
270,138000,2026-02-16
270,138000,2026-02-16
280,145000,2026-02-16
270,139000,2026-02-16
265,130000,2026-02-16
265,130000,2026-02-16
270,138000,2026-02-16
265,130000,2026-02-16
265,130000,2026-02-16
290,154000,2026-02-16
265,130000,2026-02-16
280,141000,2026-02-16
265,130000,2026-02-16
265,129000,2026-02-16
270,138000,2026-02-16
290,156000,2026-02-16
235,162000,2026-02-16
285,146000,2026-02-16
265,130000,2026-02-16
265,125000,2026-02-16
285,147000,2026-02-16
275,138000,2026-02-16
265,130000,2026-02-16
260,137000,2026-02-16
275,139000,2026-02-16
275,139000,2026-02-16
265,130000,2026-02-16
270,136000,2026-02-16
260,130000,2026-02-16
290,153000,2026-02-16
270,138000,2026-02-16
265,133000,2026-02-16
270,137000,2026-02-16
260,129000,2026-02-16
275,139000,2026-02-16
270,139000,2026-02-16
275,139000,2026-02-16
275,139000,2026-02-16
270,138000,2026-02-16
270,138000,2026-02-16
285,147000,2026-02-16
260,127000,2026-02-16
255,135000,2026-02-16
310,179000,2026-02-16
260,127000,2026-02-16
270,138000,2026-02-16
270,138000,2026-02-16
275,139000,2026-02-16
265,130000,2026-02-16
275,139000,2026-02-16
270,138000,2026-02-16
265,131000,2026-02-16
265,131000,2026-02-16
275,139000,2026-02-16
240,177000,2026-02-16
265,132000,2026-02-16
270,138000,2026-02-16
265,133000,2026-02-16
270,138000,2026-02-16
260,130000,2026-02-16
275,135000,2026-02-16
275,138000,2026-02-16
275,137000,2026-02-16
270,136000,2026-02-16
300,205000,2026-02-16
265,130000,2026-02-16
265,130000,2026-02-16
270,138000,2026-02-16
270,137000,2026-02-16
285,145000,2026-02-16
280,143000,2026-02-16
255,136000,2026-02-16
270,137000,2026-02-16
275,134000,2026-02-16
275,137000,2026-02-16
275,133000,2026-02-16
280,140000,2026-02-16
275,137000,2026-02-16
250,131000,2026-02-16
275,137000,2026-02-16
260,125000,2026-02-16
260,129000,2026-02-16
280,139000,2026-02-16
260,129000,2026-02-16
250,131000,2026-02-16
270,138000,2026-02-16
260,130000,2026-02-16
275,137000,2026-02-16
270,137000,2026-02-16
285,145000,2026-02-16
270,138000,2026-02-16
280,143000,2026-02-16
275,133000,2026-02-16
250,131000,2026-02-16
250,131000,2026-02-16
265,130000,2026-02-16
280,144000,2026-02-16
230,180000,2026-02-16
275,138000,2026-02-16
260,130000,2026-02-16
270,138000,2026-02-16
260,130000,2026-02-16
290,152000,2026-02-16
260,130000,2026-02-16
275,138000,2026-02-16
265,130000,2026-02-16
275,138000,2026-02-16
265,130000,2026-02-16
290,151000,2026-02-16
275,138000,2026-02-16
270,138000,2026-02-16
275,138000,2026-02-16
270,137000,2026-02-16
265,130000,2026-02-16
265,130000,2026-02-16
280,144000,2026-02-16
285,146000,2026-02-16
260,130000,2026-02-16
270,138000,2026-02-16
265,130000,2026-02-16
275,137000,2026-02-16
280,144000,2026-02-16
255,136000,2026-02-16
275,138000,2026-02-16
260,130000,2026-02-16
275,138000,2026-02-16
270,137000,2026-02-16
255,136000,2026-02-16
280,145000,2026-02-16
240,177000,2026-02-16
