size,price,date
275,119000,2026-02-13
270,121000,2026-02-13
270,120000,2026-02-13
270,120000,2026-02-13
260,113000,2026-02-13
280,112000,2026-02-13
270,121000,2026-02-13
270,121000,2026-02-13
275,119000,2026-02-13
240,134000,2026-02-13
275,119000,2026-02-13
270,121000,2026-02-13
275,119000,2026-02-13
275,119000,2026-02-13
265,119000,2026-02-13
275,119000,2026-02-13
260,117000,2026-02-13
280,110000,2026-02-13
275,119000,2026-02-13
275,119000,2026-02-13
245,136000,2026-02-13
280,112000,2026-02-13
265,120000,2026-02-13
270,121000,2026-02-13
270,121000,2026-02-13
265,120000,2026-02-13
270,121000,2026-02-13
265,120000,2026-02-13
275,118000,2026-02-13
270,120000,2026-02-13
280,111000,2026-02-13
265,121000,2026-02-13
255,124000,2026-02-13
260,115000,2026-02-13
250,125000,2026-02-13
265,118000,2026-02-13
280,119000,2026-02-13
265,119000,2026-02-13
260,118000,2026-02-13
260,118000,2026-02-13
270,116000,2026-02-13
275,118000,2026-02-13
265,120000,2026-02-13
270,120000,2026-02-13
280,119000,2026-02-13
265,117000,2026-02-13
285,111000,2026-02-13
270,120000,2026-02-13
275,118000,2026-02-13
260,118000,2026-02-13
275,118000,2026-02-13
270,120000,2026-02-13
285,112000,2026-02-13
265,120000,2026-02-13
275,119000,2026-02-13
265,120000,2026-02-13
285,113000,2026-02-13
275,115000,2026-02-13
270,120000,2026-02-13
270,121000,2026-02-13
280,120000,2026-02-13
275,119000,2026-02-13
265,120000,2026-02-13
285,113000,2026-02-13
270,120000,2026-02-13
270,121000,2026-02-13
270,121000,2026-02-13
270,120000,2026-02-13
280,113000,2026-02-13
270,120000,2026-02-13
270,120000,2026-02-13
270,121000,2026-02-13
270,121000,2026-02-13
265,121000,2026-02-13
270,119000,2026-02-13
280,118000,2026-02-13
265,119000,2026-02-13
270,121000,2026-02-13
270,120000,2026-02-13
260,117000,2026-02-13
265,121000,2026-02-13
265,120000,2026-02-13
275,119000,2026-02-13
265,118000,2026-02-13
275,119000,2026-02-13
270,121000,2026-02-13
270,121000,2026-02-13
275,119000,2026-02-13
270,121000,2026-02-13
270,121000,2026-02-13
270,121000,2026-02-13
250,125000,2026-02-13
265,120000,2026-02-13
280,113000,2026-02-13
270,121000,2026-02-13
275,119000,2026-02-13
250,126000,2026-02-13
265,120000,2026-02-13
270,121000,2026-02-13
270,121000,2026-02-13
250,125000,2026-02-13
270,121000,2026-02-13
275,119000,2026-02-13
270,121000,2026-02-13
270,121000,2026-02-13
250,124000,2026-02-13
270,121000,2026-02-13
255,125000,2026-02-13
270,120000,2026-02-14
270,121000,2026-02-14
270,121000,2026-02-14
270,121000,2026-02-14
275,116000,2026-02-14
270,121000,2026-02-14
250,125000,2026-02-14
280,116000,2026-02-14
270,122000,2026-02-14
265,127000,2026-02-14
245,123000,2026-02-14
270,121000,2026-02-14
255,120000,2026-02-14
280,114000,2026-02-14
250,122000,2026-02-14
275,116000,2026-02-14
255,121000,2026-02-14
270,121000,2026-02-14
260,116000,2026-02-14
270,120000,2026-02-14
250,126000,2026-02-14
240,133000,2026-02-14
270,120000,2026-02-14
270,121000,2026-02-14
260,115000,2026-02-14
275,115000,2026-02-14
250,125000,2026-02-14
280,116000,2026-02-14
255,120000,2026-02-14
255,120000,2026-02-14
275,115000,2026-02-14
275,116000,2026-02-14
260,115000,2026-02-14
275,115000,2026-02-14
265,117000,2026-02-14
265,117000,2026-02-14
250,125000,2026-02-14
260,115000,2026-02-14
270,121000,2026-02-14
270,120000,2026-02-14
260,115000,2026-02-14
265,117000,2026-02-14
275,115000,2026-02-14
260,115000,2026-02-14
265,117000,2026-02-14
265,118000,2026-02-14
275,115000,2026-02-14
240,130000,2026-02-14
265,119000,2026-02-14
260,115000,2026-02-14
265,120000,2026-02-14
275,115000,2026-02-14
280,113000,2026-02-14
285,110000,2026-02-14
265,121000,2026-02-14
265,121000,2026-02-14
270,121000,2026-02-14
275,116000,2026-02-14
260,115000,2026-02-14
275,118000,2026-02-14
265,121000,2026-02-14
275,119000,2026-02-14
280,116000,2026-02-14
270,121000,2026-02-14
280,119000,2026-02-14
260,117000,2026-02-14
280,119000,2026-02-14
